Suma de Price per kilogram,Etiquetas de columna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Etiquetas de fila,Aguascalientes,Baja California,Baja California Sur,Campeche,Chiapas,Chihuahua,Coahuila,Colima,D.F.,Durango,Edo. México,Guanajuato,Guerrero,Hidalgo,Jalisco,Michoacán,Morelos,Nayarit,Nuevo León,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosí,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz,Yucatán,Zacatecas
19/09/2014,$22.00,$50.77,$24.15,$23.97,$43.97,$49.11,$68.90,$24.30,$40.73,$43.51,$21.37,$62.90,$46.95,$19.63,$44.69,$21.94,$24.50,$25.83,$47.96,$21.83,$38.49,$23.80,$51.07,$21.14,$25.40,$103.36,$24.97,$122.67,$19.50,$94.48,$24.30,$21.08
22/09/2014,$22.00,$50.77,$24.15,$23.97,$43.90,$49.11,$68.90,$24.30,$40.73,$43.51,$21.37,$62.90,$46.95,$19.63,$44.69,$21.94,$24.50,$25.58,$47.96,$21.83,$38.49,$23.80,$50.73,$21.14,$25.40,$103.36,$24.97,$122.68,$19.50,$94.65,$24.30,$21.08
24/09/2014,$22.00,$50.77,$24.15,$23.97,$43.77,$49.11,$69.94,$24.30,$40.73,$43.51,$21.37,$62.90,$46.95,$19.63,$44.69,$21.94,$24.50,$25.83,$47.96,$21.83,$38.49,$23.80,$50.73,$21.14,$25.40,$103.36,$24.80,$122.67,$19.50,$94.48,$24.30,$21.08
26/09/2014,$22.00,$50.77,$24.15,$23.97,$43.81,$49.11,$69.94,$24.30,$40.73,$43.51,$21.37,$62.90,$46.95,$19.63,$44.69,$21.94,$24.50,$25.83,$47.96,$21.83,$38.49,$23.80,$50.73,$21.14,$25.40,$103.43,$24.80,$122.67,$19.50,$94.48,$24.30,$21.08
29/09/2014,$22.00,$50.77,$24.15,$23.97,$43.77,$49.11,$69.94,$24.30,$40.73,$43.51,$21.37,$62.90,$46.95,$19.63,$44.69,$21.94,$24.50,$25.76,$47.96,$21.83,$38.49,$23.80,$50.87,$21.14,$25.40,$103.43,$24.80,$122.67,$19.50,$94.48,$24.30,$21.08
01/10/2014,$22.00,$50.77,$24.15,$23.97,$43.44,$49.11,$69.94,$24.30,$40.73,$43.51,$21.37,$62.90,$46.95,$19.63,$44.69,$21.94,$24.50,$25.76,$47.96,$21.83,$38.43,$23.80,$50.87,$21.14,$25.40,$103.36,$24.97,$122.67,$19.50,$94.98,$24.30,$21.08
03/10/2014,$22.00,$50.77,$24.15,$23.97,$43.90,$49.11,$69.94,$24.30,$40.73,$43.51,$21.37,$62.90,$46.95,$19.63,$44.69,$21.94,$24.50,$25.76,$47.96,$21.83,$38.43,$23.80,$50.87,$21.14,$25.40,$103.36,$24.97,$122.67,$19.50,$94.98,$24.30,$21.25
06/10/2014,$22.00,$50.77,$24.15,$23.97,$43.90,$49.11,$69.94,$24.30,$40.73,$43.51,$21.37,$62.90,$46.95,$19.63,$44.69,$21.94,$24.50,$25.76,$48.00,$21.83,$38.43,$23.80,$50.87,$21.14,$25.40,$103.36,$24.97,$123.34,$19.50,$94.98,$24.46,$21.25
08/10/2014,$22.00,$50.77,$24.15,$23.97,$43.77,$49.27,$69.84,$23.83,$40.73,$43.51,$21.37,$62.90,$46.95,$19.63,$44.69,$21.94,$24.50,$25.76,$48.00,$21.83,$38.43,$23.80,$50.87,$21.14,$25.40,$103.36,$24.80,$123.24,$19.50,$95.14,$24.46,$21.25
10/10/2014,$22.00,$50.77,$24.15,$23.93,$43.77,$49.27,$69.84,$23.83,$40.73,$43.51,$21.37,$62.90,$46.95,$19.63,$44.69,$21.94,$24.67,$25.76,$48.00,$21.83,$38.43,$23.80,$50.87,$21.14,$25.40,$103.36,$24.80,$123.24,$19.50,$95.14,$24.46,$21.25
13/10/2014,$22.00,$50.77,$24.15,$23.93,$43.77,$49.44,$69.84,$23.83,$40.73,$43.51,$21.37,$62.90,$46.95,$19.63,$44.69,$21.94,$24.67,$25.76,$48.00,$21.83,$38.43,$23.80,$50.87,$21.14,$25.40,$103.36,$24.80,$123.24,$19.50,$95.14,$24.46,$21.25
15/10/2014,$22.00,$50.77,$24.15,$23.93,$43.47,$49.44,$69.84,$23.83,$40.73,$43.51,$21.37,$62.90,$46.95,$19.63,$44.69,$21.94,$24.33,$25.76,$48.00,$21.83,$38.46,$23.80,$50.87,$21.14,$25.40,$103.36,$24.63,$123.24,$19.50,$95.14,$24.46,$21.25
17/10/2014,$22.00,$50.77,$24.15,$23.97,$43.74,$49.44,$69.84,$23.83,$40.73,$43.51,$21.37,$62.90,$46.95,$19.63,$44.69,$21.94,$24.33,$25.76,$48.00,$21.83,$38.46,$23.80,$50.87,$21.14,$25.40,$103.36,$24.63,$123.24,$19.50,$95.14,$24.46,$21.25
20/10/2014,$22.00,$50.77,$24.15,$23.97,$43.74,$49.44,$69.84,$23.83,$40.73,$43.51,$21.37,$62.90,$46.95,$19.63,$44.69,$21.94,$24.33,$25.76,$48.00,$21.83,$38.46,$23.80,$50.87,$21.14,$25.40,$103.36,$24.63,$123.24,$19.50,$95.14,$24.46,$21.25
22/10/2014,$22.00,$50.77,$24.15,$23.97,$43.74,$49.44,$69.84,$23.83,$40.73,$43.51,$21.37,$62.90,$46.95,$19.63,$44.69,$21.94,$24.33,$25.76,$48.00,$21.83,$38.46,$23.80,$50.87,$21.14,$25.40,$103.36,$24.63,$123.24,$19.50,$95.14,$24.46,$21.25
24/10/2014,$22.00,$50.77,$24.15,$23.93,$43.74,$49.44,$69.84,$23.83,$40.73,$43.68,$21.37,$62.90,$46.95,$19.63,$44.69,$21.94,$24.33,$25.76,$48.00,$21.83,$38.46,$23.80,$51.40,$21.14,$25.40,$103.36,$24.97,$123.24,$19.50,$95.14,$24.46,$21.25
27/10/2014,$22.00,$50.77,$24.15,$24.00,$43.74,$49.44,$69.00,$23.83,$40.73,$43.51,$21.37,$62.90,$47.22,$19.63,$44.69,$21.94,$24.33,$25.76,$48.00,$21.83,$38.46,$23.80,$50.87,$21.14,$25.40,$103.36,$24.63,$123.24,$19.50,$95.14,$24.46,$21.25
29/10/2014,$22.00,$50.77,$24.15,$24.00,$43.57,$49.44,$69.00,$23.83,$40.75,$43.68,$21.37,$62.90,$46.95,$19.63,$44.69,$21.94,$24.33,$25.76,$48.00,$21.83,$38.46,$23.80,$50.90,$21.14,$25.40,$103.36,$24.97,$123.24,$19.50,$95.14,$24.56,$21.25
31/10/2014,$22.00,$50.77,$24.15,$23.97,$43.57,$49.44,$69.03,$23.83,$40.73,$43.68,$21.37,$62.90,$47.22,$19.63,$44.69,$21.77,$24.33,$25.76,$48.00,$21.83,$38.46,$23.80,$50.87,$21.14,$25.40,$103.36,$24.80,$123.24,$19.50,$95.14,$24.56,$21.25
03/11/2014,$22.00,$50.77,$24.15,$23.97,$43.44,$49.44,$69.03,$23.83,$40.73,$44.08,$21.37,$62.90,$47.22,$19.63,$44.69,$21.77,$24.33,$25.76,$48.00,$21.83,$38.46,$23.80,$50.90,$21.14,$25.40,$103.36,$24.80,$123.24,$19.50,$95.14,$24.56,$21.25
05/11/2014,$22.00,$50.77,$24.15,$23.97,$43.44,$49.44,$69.03,$23.83,$40.73,$44.08,$21.37,$62.90,$46.95,$19.63,$44.69,$21.77,$24.33,$25.76,$48.00,$21.83,$38.77,$23.80,$51.23,$21.14,$25.40,$103.36,$24.80,$123.24,$19.50,$95.14,$24.56,$21.25
07/11/2014,$22.00,$50.77,$23.92,$23.97,$43.57,$49.44,$69.03,$23.83,$40.73,$44.11,$21.37,$62.90,$47.22,$19.63,$44.69,$21.77,$24.33,$25.43,$48.00,$21.83,$38.46,$23.80,$51.23,$21.14,$25.40,$103.36,$24.80,$123.24,$19.50,$95.14,$24.63,$21.25
10/11/2014,$22.00,$50.77,$23.78,$23.97,$43.90,$49.44,$69.03,$23.83,$40.73,$44.11,$21.37,$62.90,$47.22,$19.63,$44.69,$21.77,$24.33,$25.76,$48.00,$21.83,$38.46,$23.80,$51.23,$21.14,$25.40,$103.36,$24.80,$123.24,$19.50,$95.14,$24.63,$21.25
12/11/2014,$22.00,$50.77,$23.78,$23.97,$43.90,$49.44,$69.03,$23.67,$40.73,$44.11,$21.37,$62.90,$47.22,$19.63,$44.69,$21.77,$24.33,$25.73,$48.00,$21.83,$38.41,$23.80,$51.23,$21.14,$25.40,$103.36,$24.80,$123.24,$19.50,$95.14,$24.63,$21.25
14/11/2014,$22.00,$50.77,$23.78,$23.97,$43.90,$49.44,$69.00,$23.67,$40.73,$44.50,$21.37,$62.90,$47.22,$19.63,$44.69,$21.77,$24.33,$25.43,$48.00,$21.83,$38.41,$23.80,$50.90,$21.14,$25.40,$103.36,$24.63,$123.24,$19.50,$95.14,$24.63,$21.25
19/11/2014,$22.00,$50.64,$23.78,$23.97,$43.09,$49.44,$69.03,$23.83,$40.73,$44.50,$21.37,$62.90,$47.22,$19.63,$44.69,$21.77,$24.33,$25.76,$48.00,$21.83,$38.46,$23.80,$50.87,$21.14,$25.40,$103.36,$24.97,$123.24,$19.50,$94.82,$24.46,$21.25
21/11/2014,$22.00,$50.64,$23.78,$23.97,$42.75,$49.44,$69.03,$23.83,$40.73,$44.36,$21.37,$62.90,$47.22,$19.63,$44.69,$21.77,$24.33,$25.76,$48.00,$21.83,$38.46,$23.80,$50.87,$21.14,$25.40,$103.36,$24.97,$123.24,$19.50,$94.82,$24.46,$21.25
24/11/2014,$22.00,$50.64,$23.78,$23.60,$42.89,$49.44,$69.03,$23.83,$40.73,$43.96,$21.37,$62.90,$47.22,$19.63,$44.69,$21.77,$24.33,$25.83,$48.00,$21.83,$38.46,$23.93,$51.23,$21.14,$25.40,$103.36,$24.97,$123.25,$19.50,$94.82,$24.46,$21.25
26/11/2014,$22.00,$50.64,$23.78,$23.60,$43.09,$49.44,$69.03,$23.83,$40.73,$44.36,$21.37,$62.90,$47.22,$19.63,$44.69,$21.77,$24.33,$25.83,$48.00,$21.83,$38.46,$23.80,$51.23,$21.14,$25.40,$103.36,$24.97,$123.24,$19.50,$94.82,$24.30,$21.25
28/11/2014,$22.00,$50.81,$23.78,$23.60,$43.09,$49.44,$69.03,$23.83,$40.73,$44.36,$21.37,$62.90,$46.72,$19.63,$44.69,$21.77,$24.33,$25.83,$48.00,$21.83,$38.46,$23.80,$51.23,$21.14,$25.40,$103.36,$24.93,$123.24,$19.50,$94.82,$24.30,$21.25
01/12/2014,$22.00,$50.61,$23.78,$23.60,$42.75,$49.44,$69.03,$23.83,$40.73,$44.53,$21.37,$62.90,$47.22,$19.63,$44.69,$21.77,$24.33,$25.58,$48.00,$21.83,$38.46,$23.80,$51.23,$21.14,$25.40,$103.00,$24.93,$123.24,$19.50,$94.78,$24.30,$21.25
03/12/2014,$22.00,$50.61,$23.78,$23.45,$42.72,$49.44,$69.03,$23.83,$40.73,$44.53,$21.37,$62.90,$47.22,$19.63,$44.69,$21.77,$24.33,$25.58,$48.00,$21.83,$38.46,$23.80,$51.23,$21.14,$25.40,$103.36,$24.80,$123.24,$19.17,$94.78,$24.40,$21.25
05/12/2014,$22.00,$50.61,$23.78,$23.45,$42.89,$49.44,$69.03,$23.83,$40.73,$44.53,$21.37,$62.90,$47.22,$19.63,$44.82,$21.91,$24.33,$25.58,$48.00,$21.83,$38.46,$23.80,$51.23,$21.14,$25.40,$103.36,$24.80,$123.24,$19.50,$94.78,$24.40,$21.25
08/12/2014,$22.00,$50.61,$23.78,$23.45,$43.25,$49.44,$69.03,$23.83,$40.73,$43.96,$21.37,$62.90,$47.78,$19.63,$44.82,$21.91,$24.33,$25.58,$48.00,$22.20,$38.46,$23.80,$51.23,$21.14,$25.40,$103.36,$24.97,$123.24,$19.50,$94.78,$24.40,$21.25
10/12/2014,$22.00,$50.61,$23.78,$23.45,$43.42,$49.44,$69.03,$23.83,$40.73,$43.96,$21.37,$62.90,$47.78,$19.63,$43.49,$21.91,$24.33,$25.58,$48.00,$22.20,$38.46,$23.80,$50.90,$21.14,$25.40,$103.36,$24.80,$123.24,$19.50,$94.78,$24.40,$21.25
12/12/2014,$22.00,$50.61,$23.78,$23.45,$43.42,$49.44,$69.03,$23.83,$40.73,$43.96,$21.37,$62.90,$47.62,$19.63,$43.49,$21.91,$24.33,$25.58,$48.00,$22.20,$38.41,$23.80,$51.23,$21.14,$25.40,$103.36,$24.80,$123.24,$19.50,$94.78,$24.30,$21.25
15/12/2014,$22.00,$50.61,$23.78,$23.45,$43.42,$49.44,$69.03,$23.83,$40.73,$43.96,$21.37,$62.90,$47.45,$19.63,$43.49,$21.91,$24.33,$25.58,$48.00,$22.20,$38.41,$23.67,$50.90,$21.14,$25.40,$103.36,$24.57,$123.24,$19.50,$94.78,$24.30,$21.25
17/12/2014,$22.00,$50.61,$23.78,$23.45,$43.09,$49.21,$68.73,$23.83,$40.73,$43.96,$21.37,$63.03,$47.45,$19.63,$43.49,$21.91,$24.33,$25.58,$48.00,$22.20,$38.38,$23.80,$50.90,$21.14,$25.40,$103.36,$24.57,$123.24,$19.50,$94.82,$24.30,$21.25
19/12/2014,$22.00,$50.61,$23.78,$23.45,$42.49,$49.44,$68.73,$23.83,$40.73,$43.96,$21.37,$62.90,$46.95,$19.63,$43.49,$21.91,$24.33,$25.58,$48.00,$22.10,$38.38,$23.80,$50.90,$21.14,$25.40,$103.36,$24.57,$123.24,$19.50,$94.82,$24.30,$21.25
22/12/2014,$22.00,$50.61,$23.78,$23.45,$42.89,$49.44,$68.73,$23.83,$40.73,$43.96,$21.37,$62.90,$47.45,$19.63,$43.49,$21.91,$24.33,$25.58,$48.00,$22.20,$37.98,$23.80,$50.90,$21.14,$25.40,$103.36,$24.57,$123.24,$19.50,$94.82,$24.30,$21.25
24/12/2014,$22.00,$50.61,$23.78,$23.45,$42.92,$49.44,$68.73,$23.83,$40.73,$43.97,$21.37,$62.90,$47.45,$19.63,$43.49,$21.91,$24.33,$25.25,$48.00,$22.20,$37.98,$23.90,$50.53,$21.14,$25.40,$103.36,$24.80,$123.24,$19.50,$94.83,$24.30,$21.25
26/12/2014,$22.00,$50.61,$23.78,$23.45,$42.89,$49.44,$68.73,$23.83,$40.73,$43.96,$21.71,$62.90,$47.45,$19.63,$43.49,$21.91,$24.33,$25.00,$48.00,$22.10,$37.98,$23.80,$50.53,$21.14,$25.40,$103.36,$24.80,$123.74,$19.50,$94.82,$24.30,$21.25
29/12/2014,$22.00,$50.61,$23.78,$23.45,$43.04,$49.44,$68.73,$23.83,$40.73,$43.96,$21.71,$62.90,$47.45,$19.63,$43.49,$21.91,$24.33,$25.00,$48.00,$22.20,$37.98,$23.80,$51.23,$21.14,$25.56,$103.70,$24.83,$123.74,$19.50,$94.78,$24.30,$21.25
31/12/2014,$22.00,$50.61,$23.78,$23.45,$43.37,$49.44,$68.73,$23.83,$40.73,$43.96,$21.71,$62.90,$47.45,$19.63,$43.49,$21.91,$24.33,$25.00,$48.00,$22.20,$37.98,$23.80,$50.73,$21.14,$25.56,$103.70,$24.83,$123.74,$19.50,$93.81,$24.30,$21.25
2015,"$3,204.48","$7,553.23","$3,544.08","$3,536.62","$6,456.95","$7,317.12","$10,291.36","$3,526.52","$6,028.04","$6,568.76","$3,213.08","$9,309.20","$7,153.71","$2,905.24","$6,436.22","$3,242.68","$3,617.97","$3,739.50","$7,126.81","$3,345.20","$5,653.17","$3,522.30","$7,324.65","$3,160.88","$3,785.49","$15,364.50","$3,671.85","$18,519.65","$2,887.22","$14,022.71","$3,636.36","$3,151.80"
02/01/2015,$22.00,$50.61,$23.78,$23.45,$43.22,$49.44,$68.73,$23.83,$40.73,$43.96,$21.71,$62.90,$47.45,$19.63,$43.49,$21.91,$24.33,$25.00,$48.00,$22.10,$38.63,$23.80,$50.73,$21.14,$25.56,$103.70,$24.80,$123.74,$19.30,$93.98,$24.30,$21.25
05/01/2015,$22.00,$50.61,$23.75,$23.45,$43.07,$49.44,$68.73,$23.83,$40.73,$43.96,$21.71,$62.90,$47.45,$19.63,$43.49,$21.91,$24.33,$25.00,$48.00,$22.20,$38.63,$23.80,$50.06,$21.14,$25.40,$103.87,$24.80,$123.74,$19.50,$93.02,$24.30,$21.25
07/01/2015,$22.00,$50.61,$23.75,$23.45,$43.07,$49.44,$68.73,$23.83,$40.73,$43.96,$21.71,$62.90,$47.45,$19.63,$43.49,$21.91,$24.33,$25.25,$48.00,$22.10,$38.63,$23.80,$50.06,$21.14,$25.40,$103.43,$24.82,$123.74,$19.50,$93.58,$24.30,$21.25
09/01/2015,$22.00,$50.61,$23.75,$23.45,$42.74,$49.44,$68.73,$23.83,$40.73,$43.96,$21.71,$62.90,$47.45,$19.63,$43.49,$21.91,$24.33,$25.25,$48.00,$22.10,$38.46,$23.80,$50.06,$21.14,$25.40,$103.43,$24.80,$123.74,$19.50,$93.24,$24.30,$21.25
12/01/2015,$22.00,$50.61,$23.75,$23.60,$42.74,$49.44,$68.73,$23.83,$40.73,$44.43,$21.71,$62.90,$47.42,$19.63,$43.49,$21.91,$24.33,$25.25,$48.00,$22.10,$38.46,$23.80,$50.23,$21.14,$25.40,$103.43,$24.80,$123.74,$19.50,$93.24,$24.16,$21.25
14/01/2015,$22.00,$50.61,$23.75,$23.40,$42.89,$49.44,$68.56,$23.83,$40.73,$44.43,$21.71,$62.90,$47.42,$19.63,$43.49,$21.91,$24.33,$25.25,$48.00,$22.10,$38.38,$23.80,$50.06,$21.14,$25.73,$103.43,$24.80,$124.07,$19.50,$93.45,$24.16,$21.25
16/01/2015,$22.00,$50.61,$23.75,$23.77,$42.89,$49.44,$68.56,$23.83,$40.73,$44.43,$21.71,$62.90,$47.42,$19.63,$43.49,$21.91,$24.33,$25.25,$48.00,$22.10,$37.98,$23.80,$50.06,$21.14,$25.73,$103.43,$24.80,$124.32,$19.50,$93.95,$24.16,$21.25
19/01/2015,$22.00,$50.61,$23.75,$23.77,$42.89,$49.44,$68.56,$23.83,$40.73,$44.60,$21.71,$62.90,$47.45,$19.63,$43.49,$21.91,$24.33,$25.25,$48.00,$22.10,$37.98,$23.80,$50.06,$21.14,$25.73,$103.43,$24.80,$123.99,$19.50,$93.95,$24.16,$21.25
21/01/2015,$22.00,$50.61,$23.75,$23.77,$42.55,$49.44,$68.56,$23.83,$40.73,$44.60,$21.71,$62.90,$47.42,$19.63,$43.49,$21.91,$24.46,$25.25,$48.00,$22.10,$37.98,$23.80,$50.10,$21.14,$25.73,$103.43,$24.82,$124.32,$19.50,$93.95,$24.16,$21.25
23/01/2015,$22.00,$50.61,$23.78,$23.77,$42.89,$49.44,$68.56,$23.83,$40.73,$44.60,$21.71,$62.90,$47.42,$19.63,$43.49,$21.91,$24.46,$25.25,$48.00,$22.10,$37.98,$23.80,$50.10,$21.14,$25.73,$103.43,$24.83,$124.16,$19.50,$93.95,$24.16,$21.25
26/01/2015,$22.00,$50.61,$23.78,$23.77,$42.89,$49.44,$68.56,$23.83,$40.73,$44.43,$21.71,$62.90,$47.42,$19.63,$43.49,$21.91,$24.46,$25.25,$48.00,$22.10,$37.98,$23.80,$50.10,$21.14,$25.73,$103.43,$24.82,$124.16,$19.50,$93.95,$24.16,$21.25
28/01/2015,$22.00,$50.61,$23.85,$23.77,$42.89,$49.44,$68.56,$23.83,$40.73,$44.60,$21.71,$62.90,$47.42,$19.63,$43.49,$21.91,$24.46,$25.25,$48.00,$22.10,$38.08,$23.80,$50.10,$21.14,$25.73,$103.60,$24.80,$124.16,$19.50,$93.95,$24.16,$21.25
30/01/2015,$22.00,$50.61,$23.85,$23.77,$43.44,$49.44,$68.56,$23.83,$40.73,$44.60,$21.71,$62.90,$47.42,$19.63,$43.49,$21.91,$24.46,$25.25,$48.00,$22.10,$38.08,$23.80,$50.10,$21.14,$25.73,$103.60,$24.80,$123.99,$19.50,$93.95,$24.16,$21.25
04/02/2015,$22.00,$50.61,$23.85,$23.80,$43.10,$49.44,$68.56,$23.83,$40.73,$44.60,$21.71,$62.90,$47.42,$19.63,$43.49,$21.91,$24.46,$25.25,$48.00,$22.10,$38.08,$23.80,$50.10,$21.14,$25.73,$103.60,$24.82,$124.16,$19.50,$93.95,$24.16,$21.25
06/02/2015,$22.00,$50.61,$23.85,$23.77,$43.44,$49.44,$68.58,$23.83,$40.73,$44.60,$21.71,$62.90,$46.92,$19.63,$43.49,$21.91,$24.46,$25.25,$48.00,$22.43,$38.08,$23.80,$50.10,$21.14,$25.73,$103.60,$24.81,$124.16,$19.50,$93.95,$24.16,$21.25
09/02/2015,$22.00,$50.61,$23.85,$23.77,$43.44,$49.44,$68.58,$23.83,$40.73,$44.60,$21.71,$62.90,$47.28,$19.63,$43.49,$21.91,$24.46,$25.25,$48.00,$22.43,$38.08,$23.80,$49.27,$21.14,$25.73,$103.60,$24.64,$124.16,$19.50,$93.95,$24.16,$21.25
11/02/2015,$22.00,$50.61,$23.85,$23.43,$43.10,$49.44,$68.58,$23.83,$40.73,$44.60,$21.71,$62.90,$47.92,$19.63,$43.49,$21.91,$24.46,$25.25,$48.00,$22.43,$38.08,$23.80,$48.97,$21.14,$25.73,$103.60,$24.66,$124.16,$19.50,$93.95,$24.16,$21.25
13/02/2015,$22.00,$50.61,$23.85,$23.43,$43.23,$49.44,$68.58,$23.83,$40.73,$44.60,$21.71,$62.90,$47.78,$19.63,$43.49,$21.91,$24.46,$25.25,$48.00,$22.43,$38.08,$23.80,$48.97,$21.14,$25.73,$103.60,$24.82,$124.16,$19.50,$93.95,$24.00,$21.25
16/02/2015,$22.00,$50.61,$24.02,$23.77,$43.10,$49.44,$68.42,$23.83,$40.73,$44.13,$21.71,$62.90,$47.41,$19.63,$43.49,$21.91,$24.33,$25.25,$48.00,$22.43,$38.08,$23.80,$48.57,$21.14,$25.73,$103.60,$24.83,$124.16,$19.50,$93.95,$24.03,$21.25
18/02/2015,$22.00,$50.61,$24.02,$23.77,$43.23,$49.44,$68.42,$23.83,$40.73,$44.13,$21.71,$62.90,$47.67,$19.63,$43.49,$21.91,$24.46,$25.25,$48.00,$22.43,$38.08,$23.80,$48.57,$21.14,$25.73,$103.76,$24.83,$123.86,$19.50,$94.01,$24.03,$21.25
20/02/2015,$22.00,$50.61,$24.02,$23.77,$43.40,$49.44,$68.40,$23.83,$40.73,$44.13,$21.71,$62.90,$47.53,$19.63,$43.49,$21.91,$24.46,$25.25,$48.00,$22.43,$38.38,$23.80,$48.57,$21.14,$25.73,$103.76,$24.83,$123.86,$19.50,$94.05,$24.03,$21.25
23/02/2015,$22.00,$50.61,$24.02,$23.77,$43.07,$49.44,$68.80,$23.83,$40.73,$44.13,$21.71,$62.90,$47.53,$19.63,$43.49,$21.91,$24.46,$25.25,$48.00,$22.43,$38.38,$23.80,$48.23,$21.14,$25.73,$103.76,$24.93,$123.86,$19.50,$94.18,$23.98,$21.25
25/02/2015,$22.00,$50.61,$24.02,$23.77,$43.23,$49.44,$68.80,$23.83,$40.73,$44.13,$21.71,$62.90,$47.53,$19.63,$43.49,$21.91,$24.46,$25.25,$48.00,$22.43,$38.38,$23.80,$48.23,$21.14,$25.73,$103.76,$24.63,$123.86,$19.50,$94.18,$23.98,$21.25
27/02/2015,$22.00,$50.61,$24.02,$23.77,$42.50,$49.44,$68.80,$23.83,$40.73,$44.13,$21.71,$62.90,$47.53,$19.63,$43.49,$21.91,$24.46,$25.25,$48.00,$22.43,$38.35,$23.80,$48.23,$21.14,$25.73,$103.76,$24.83,$124.16,$19.50,$94.18,$23.98,$21.25
02/03/2015,$22.00,$50.61,$24.02,$23.77,$42.50,$49.44,$68.80,$23.83,$40.73,$44.13,$21.71,$62.90,$47.78,$19.63,$43.49,$21.91,$24.46,$25.25,$48.00,$22.43,$38.95,$23.80,$48.20,$21.14,$25.73,$103.76,$24.95,$124.16,$19.50,$94.11,$24.15,$21.25
04/03/2015,$22.00,$50.61,$24.02,$23.77,$43.44,$49.44,$68.80,$23.83,$40.73,$44.13,$21.71,$62.90,$47.78,$19.63,$43.49,$21.91,$24.46,$25.25,$48.00,$22.43,$38.95,$23.80,$48.67,$21.14,$25.73,$103.76,$24.47,$124.16,$19.50,$94.11,$23.98,$21.25
06/03/2015,$22.00,$50.61,$24.02,$23.77,$43.07,$49.44,$68.80,$23.83,$40.73,$43.96,$21.71,$62.90,$47.78,$19.63,$43.49,$21.91,$24.46,$25.25,$48.00,$22.43,$38.95,$23.80,$48.20,$21.14,$25.73,$103.76,$24.47,$124.16,$19.50,$94.11,$24.13,$21.25
09/03/2015,$22.00,$50.61,$23.88,$23.77,$42.94,$49.44,$68.80,$23.83,$40.73,$43.96,$21.71,$62.90,$47.78,$19.63,$43.49,$21.91,$24.46,$25.25,$48.00,$22.43,$38.95,$23.80,$48.20,$21.14,$25.73,$103.76,$24.47,$124.16,$19.50,$94.11,$24.13,$21.25
11/03/2015,$22.00,$50.61,$23.82,$23.77,$42.94,$49.44,$68.80,$23.83,$40.73,$44.13,$21.71,$62.90,$47.78,$19.63,$43.49,$21.91,$24.46,$25.25,$48.00,$22.43,$38.91,$23.80,$48.20,$21.14,$25.73,$103.76,$24.47,$124.16,$19.50,$93.47,$24.13,$21.25
13/03/2015,$22.00,$50.61,$23.82,$23.77,$42.94,$49.44,$68.80,$23.83,$40.73,$44.71,$21.71,$62.90,$47.91,$19.63,$43.49,$21.91,$24.46,$25.25,$48.00,$22.43,$38.91,$23.80,$48.20,$21.14,$25.73,$103.76,$24.47,$124.16,$19.50,$94.11,$24.30,$21.25
18/03/2015,$22.00,$50.61,$23.82,$23.97,$42.94,$49.44,$69.16,$23.83,$40.73,$44.83,$21.71,$62.90,$48.24,$19.63,$43.49,$21.91,$24.46,$25.25,$48.00,$22.43,$38.08,$23.80,$48.53,$21.14,$25.73,$103.76,$24.47,$124.16,$19.50,$94.11,$24.30,$21.25
20/03/2015,$22.00,$50.61,$23.82,$23.97,$42.94,$49.44,$69.16,$23.83,$40.73,$44.83,$21.71,$62.90,$48.24,$19.63,$43.49,$21.91,$24.33,$25.25,$48.00,$22.43,$38.08,$23.80,$48.53,$21.14,$25.73,$103.76,$24.47,$124.16,$19.50,$94.11,$24.46,$21.25
23/03/2015,$22.00,$50.61,$23.82,$23.97,$43.40,$49.44,$69.16,$23.83,$40.73,$45.06,$21.71,$62.90,$48.24,$19.63,$43.49,$21.91,$24.33,$25.25,$48.00,$22.47,$38.08,$23.80,$48.53,$21.34,$25.73,$103.76,$24.47,$124.16,$19.50,$94.11,$24.46,$21.25
25/03/2015,$22.00,$50.61,$23.82,$23.97,$43.30,$49.44,$69.16,$23.83,$40.73,$44.26,$21.71,$62.90,$48.24,$19.63,$43.49,$21.91,$24.33,$25.25,$48.00,$22.47,$38.08,$23.80,$48.53,$21.34,$25.73,$103.76,$24.47,$124.16,$19.50,$94.11,$24.46,$21.25
27/03/2015,$22.00,$50.61,$23.82,$23.97,$43.44,$49.44,$69.16,$23.83,$40.73,$44.60,$21.71,$62.90,$48.24,$19.63,$43.49,$21.91,$24.33,$25.25,$48.00,$22.47,$38.08,$23.80,$48.53,$21.34,$25.73,$103.76,$24.47,$124.16,$19.50,$94.11,$24.46,$21.25
30/03/2015,$22.00,$50.61,$23.82,$23.97,$43.27,$49.44,$69.16,$23.83,$40.73,$44.60,$21.71,$62.90,$48.24,$19.63,$43.49,$21.91,$24.33,$25.25,$48.00,$22.47,$38.08,$23.80,$48.53,$21.34,$25.73,$103.76,$24.47,$124.16,$19.50,$94.11,$24.46,$21.25
